seed,t,scheme,b,estimator,value
17000,540,threshold_high,1,H_2x2,0.5570536188068183
17000,540,threshold_high,2,C_frozen,0.0
17000,540,threshold_high,2,C_activity,1.0
17000,540,threshold_high,2,H_2x2,0.5239058029741303
17000,540,threshold_high,4,C_frozen,0.0
17000,540,threshold_high,4,C_activity,1.0
17000,540,threshold_high,4,H_2x2,0.48857203649990233
17000,540,threshold_high,8,C_frozen,0.0
17000,540,threshold_high,8,C_activity,1.0
17000,540,threshold_high,8,H_2x2,0.5900047349353393
17000,540,average,1,C_frozen,0.0
17000,540,average,1,C_activity,1.0
17000,540,average,1,H_2x2,0.5570536188068183
17000,540,average,2,C_frozen,0.0
17000,540,average,2,C_activity,1.0
17000,540,average,2,H_2x2,0.5360291589608335
17000,540,average,4,C_frozen,0.0
17000,540,average,4,C_activity,1.0
17000,540,average,4,H_2x2,0.49927354971708127
17000,540,average,8,C_frozen,0.0
17000,540,average,8,C_activity,1.0
17000,540,average,8,H_2x2,0.5949473029177328
17000,560,majority,1,C_frozen,0.0
17000,560,majority,1,C_activity,1.0
17000,560,majority,1,H_2x2,0.5685232525325294
17000,560,majority,2,C_frozen,0.0
17000,560,majority,2,C_activity,1.0
17000,560,majority,2,H_2x2,0.540243357661329
17000,560,majority,4,C_frozen,0.0
17000,560,majority,4,C_activity,1.0
17000,560,majority,4,H_2x2,0.5370706985908472
17000,560,majority,8,C_frozen,0.0
17000,560,majority,8,C_activity,1.0
17000,560,majority,8,H_2x2,0.4864951950619323
17000,560,threshold_low,1,C_frozen,0.0
17000,560,threshold_low,1,C_activity,1.0
17000,560,threshold_low,1,H_2x2,0.5685232525325294
17000,560,threshold_low,2,C_frozen,0.0
17000,560,threshold_low,2,C_activity,1.0
17000,560,threshold_low,2,H_2x2,0.540243357661329
17000,560,threshold_low,4,C_frozen,0.0
17000,560,threshold_low,4,C_activity,1.0
17000,560,threshold_low,4,H_2x2,0.526509308939579
17000,560,threshold_low,8,C_frozen,0.0
17000,560,threshold_low,8,C_activity,1.0
17000,560,threshold_low,8,H_2x2,0.4951224888376259
17000,560,threshold_high,1,C_frozen,0.0
17000,560,threshold_high,1,C_activity,1.0
17000,560,threshold_high,1,H_2x2,0.5685232525325294
17000,560,threshold_high,2,C_frozen,0.0
17000,560,threshold_high,2,C_activity,1.0
17000,560,threshold_high,2,H_2x2,0.5408698906153162
17000,560,threshold_high,4,C_frozen,0.0
17000,560,threshold_high,4,C_activity,1.0
17000,560,threshold_high,4,H_2x2,0.5538312943683005
17000,560,threshold_high,8,C_frozen,0.0
17000,560,threshold_high,8,C_activity,1.0
17000,560,threshold_high,8,H_2x2,0.548036779323968
17000,560,average,1,C_frozen,0.0
17000,560,average,1,C_activity,1.0
17000,560,average,1,H_2x2,0.5685232525325294
17000,560,average,2,C_frozen,0.0
