seed,t,scheme,b,estimator,value
1000,450,majority,2,C_frozen,0.0
1000,450,majority,4,C_frozen,0.0
1000,450,majority,8,C_frozen,0.0
1000,460,majority,1,C_frozen,0.0
1000,460,majority,2,C_frozen,0.0
1000,460,majority,4,C_frozen,0.0
1000,460,majority,8,C_frozen,0.0
1000,470,majority,1,C_frozen,0.0
1000,470,majority,2,C_frozen,0.0
1000,470,majority,4,C_frozen,0.0
1000,470,majority,8,C_frozen,0.0
1000,480,majority,1,C_frozen,0.0
1000,480,majority,2,C_frozen,0.0
1000,480,majority,4,C_frozen,0.0
1000,480,majority,8,C_frozen,0.0
1000,490,majority,1,C_frozen,0.0
1000,490,majority,2,C_frozen,0.0
1000,490,majority,4,C_frozen,0.0
1000,490,majority,8,C_frozen,0.0
1000,500,majority,1,C_frozen,0.0
1000,500,majority,2,C_frozen,0.0
1000,500,majority,4,C_frozen,0.0
1000,500,majority,8,C_frozen,0.0
1000,510,majority,1,C_frozen,0.0
1000,510,majority,2,C_frozen,0.0
1000,510,majority,4,C_frozen,0.0
1000,510,majority,8,C_frozen,0.0
1000,520,majority,1,C_frozen,0.0
1000,520,majority,2,C_frozen,0.0
1000,520,majority,4,C_frozen,0.0
1000,520,majority,8,C_frozen,0.0
1000,530,majority,1,C_frozen,0.0
1000,530,majority,2,C_frozen,0.0
1000,530,majority,4,C_frozen,0.0
1000,530,majority,8,C_frozen,0.0
1000,540,majority,1,C_frozen,0.0
1000,540,majority,2,C_frozen,0.0
1000,540,majority,4,C_frozen,0.0
1000,540,majority,8,C_frozen,0.0
1000,550,majority,1,C_frozen,0.0
1000,550,majority,2,C_frozen,0.0
1000,550,majority,4,C_frozen,0.0
1000,550,majority,8,C_frozen,0.0
1000,560,majority,1,C_frozen,0.0
1000,560,majority,2,C_frozen,0.0
1000,560,majority,4,C_frozen,0.0
1000,560,majority,8,C_frozen,0.0
1000,570,majority,1,C_frozen,0.0
1000,570,majority,2,C_frozen,0.0
1000,570,majority,4,C_frozen,0.0
1000,570,majority,8,C_frozen,0.0
1000,580,majority,1,C_frozen,0.0
1000,580,majority,2,C_frozen,0.0
1000,580,majority,4,C_frozen,0.0
1000,580,majority,8,C_frozen,0.0
1000,590,majority,1,C_frozen,0.210693359375
1000,590,majority,2,C_frozen,0.17578125
1000,590,majority,4,C_frozen,0.560546875
1000,590,majority,8,C_frozen,0.9921875
1000,600,majority,1,C_frozen,0.2225341796875
1000,600,majority,2,C_frozen,0.1865234375
1000,600,majority,4,C_frozen,0.5654296875
1000,600,majority,8,C_frozen,0.9921875
1000,610,majority,1,C_frozen,0.2344970703125
1000,610,majority,2,C_frozen,0.198974609375
1000,610,majority,4,C_frozen,0.57421875
1000,610,majority,8,C_frozen,0.9921875
1000,620,majority,1,C_frozen,0.24755859375
1000,620,majority,2,C_frozen,0.2119140625
1000,620,majority,4,C_frozen,0.5810546875
1000,620,majority,8,C_frozen,0.9921875
1000,630,majority,1,C_frozen,0.25970458984375
1000,630,majority,2,C_frozen,0.224609375
1000,630,majority,4,C_frozen,0.5947265625
1000,630,majority,8,C_frozen,0.9921875
1000,640,majority,1,C_frozen,0.2694091796875
1000,640,majority,2,C_frozen,0.233154296875
1000,640,majority,4,C_frozen,0.6064453125
1000,640,majority,8,C_frozen,0.9921875
1000,650,majority,1,C_frozen,0.27972412109375
1000,650,majority,2,C_frozen,0.24365234375
1000,650,majority,4,C_frozen,0.6181640625
1000,650,majority,8,C_frozen,0.9921875
1000,660,majority,1,C_frozen,0.294189453125
1000,660,majority,2,C_frozen,0.256103515625
1000,660,majority,4,C_frozen,0.626953125
1000,660,majority,8,C_frozen,0.9921875
1000,670,majority,1,C_frozen,0.3076171875
1000,670,majority,2,C_frozen,0.2705078125
