seed,t,scheme,b,estimator,value
15000,540,threshold_high,1,H_2x2,0.6271154506802379
15000,540,threshold_high,2,C_frozen,0.0
15000,540,threshold_high,2,C_activity,1.0
15000,540,threshold_high,2,H_2x2,0.6819569354892676
15000,540,threshold_high,4,C_frozen,0.0
15000,540,threshold_high,4,C_activity,1.0
15000,540,threshold_high,4,H_2x2,0.6547778932106847
15000,540,threshold_high,8,C_frozen,0.0
15000,540,threshold_high,8,C_activity,1.0
15000,540,threshold_high,8,H_2x2,0.6674989069678586
15000,540,average,1,C_frozen,0.0
15000,540,average,1,C_activity,1.0
15000,540,average,1,H_2x2,0.6271154506802379
15000,540,average,2,C_frozen,0.0
15000,540,average,2,C_activity,1.0
15000,540,average,2,H_2x2,0.5922736741000969
15000,540,average,4,C_frozen,0.0
15000,540,average,4,C_activity,1.0
15000,540,average,4,H_2x2,0.573677686488556
15000,540,average,8,C_frozen,0.0
15000,540,average,8,C_activity,1.0
15000,540,average,8,H_2x2,0.6277369410004204
15000,560,majority,1,C_frozen,0.0
15000,560,majority,1,C_activity,1.0
15000,560,majority,1,H_2x2,0.5989747610137881
15000,560,majority,2,C_frozen,0.0
15000,560,majority,2,C_activity,1.0
15000,560,majority,2,H_2x2,0.5463660466053358
15000,560,majority,4,C_frozen,0.0
15000,560,majority,4,C_activity,1.0
15000,560,majority,4,H_2x2,0.5568073211252575
15000,560,majority,8,C_frozen,0.0
15000,560,majority,8,C_activity,1.0
15000,560,majority,8,H_2x2,0.5580398972578667
15000,560,threshold_low,1,C_frozen,0.0
15000,560,threshold_low,1,C_activity,1.0
15000,560,threshold_low,1,H_2x2,0.5989747610137881
15000,560,threshold_low,2,C_frozen,0.0
15000,560,threshold_low,2,C_activity,1.0
15000,560,threshold_low,2,H_2x2,0.5463660466053358
15000,560,threshold_low,4,C_frozen,0.0
15000,560,threshold_low,4,C_activity,1.0
15000,560,threshold_low,4,H_2x2,0.5340586023604792
15000,560,threshold_low,8,C_frozen,0.0
15000,560,threshold_low,8,C_activity,1.0
15000,560,threshold_low,8,H_2x2,0.5419169036571116
15000,560,threshold_high,1,C_frozen,0.0
15000,560,threshold_high,1,C_activity,1.0
15000,560,threshold_high,1,H_2x2,0.5989747610137881
15000,560,threshold_high,2,C_frozen,0.0
15000,560,threshold_high,2,C_activity,1.0
15000,560,threshold_high,2,H_2x2,0.6623284557271528
15000,560,threshold_high,4,C_frozen,0.0
15000,560,threshold_high,4,C_activity,1.0
15000,560,threshold_high,4,H_2x2,0.6648696121388534
15000,560,threshold_high,8,C_frozen,0.0
15000,560,threshold_high,8,C_activity,1.0
15000,560,threshold_high,8,H_2x2,0.597599855332958
15000,560,average,1,C_frozen,0.0
15000,560,average,1,C_activity,1.0
15000,560,average,1,H_2x2,0.5989747610137881
15000,560,average,2,C_frozen,0.0
15000,560,average,2,C_activity,1.0
15000,560,average,2,H_2x2,0.5463660466053358
15000,560,average,4,C_frozen,0.0
15000,560,average,4,C_activity,1.0
15000,560,average,4,H_2x2,0.5568073211252575
15000,560,average,8,C_frozen,0.0
15000,560,average,8,C_activity,1.0
15000,560,average,8,H_2x2,0.5580398972578667
15000,580,majority,1,C_frozen,0.0
15000,580,majority,1,C_activity,1.0
15000,580,majority,1,H_2x2,0.5831411748355797
15000,580,majority,2,C_frozen,0.0
15000,580,majority,2,C_activity,1.0
15000,580,majority,2,H_2x2,0.476040389623763
15000,580,majority,4,C_frozen,0.0
15000,580,majority,4,C_activity,1.0
15000,580,majority,4,H_2x2,0.4930603609073456
15000,580,majority,8,C_frozen,0.0
15000,580,majority,8,C_activity,1.0
15000,580,majority,8,H_2x2,0.43012391860547006
15000,580,threshold_low,1,C_frozen,0.0
15000,580,threshold_low,1,C_activity,1.0
15000,580,threshold_low,1,H_2x2,0.5831411748355797
15000,580,threshold_low,2,C_frozen,0.0
15000,580,threshold_low,2,C_activity,1.0
15000,580,threshold_low,2,H_2x2,0.476040389623763
15000,580,threshold_low,4,C_frozen,0.0
15000,580,threshold_low,4,C_activity,1.0
15000,580,threshold_low,4,H_2x2,0.4416926329650353
15000,580,threshold_low,8,C_frozen,0.0
15000,580,threshold_low,8,C_activity,1.0
15000,580,threshold_low,8,H_2x2,0.3932408650963274
15000,580,threshold_high,1,C_frozen,0.0
15000,580,threshold_high,1,C_activity,1.0
15000,580,threshold_high,1,H_2x2,0.5831411748355797
15000,580,threshold_high,2,C_frozen,0.0
15000,580,threshold_high,2,C_activity,1.0
15000,580,threshold_high,2,H_2x2,0.6339055137795993
15000,580,threshold_high,4,C_frozen,0.0
15000,580,threshold_high,4,C_activity,1.0
15000,580,threshold_high,4,H_2x2,0.5743418803176549
15000,580,threshold_high,8,C_frozen,0.0
15000,580,threshold_high,8,C_activity,1.0
15000,580,threshold_high,8,H_2x2,0.5252580657411338
15000,580,average,1,C_frozen,0.0
15000,580,average,1,C_activity,1.0
15000,580,average,1,H_2x2,0.5831411748355797
15000,580,average,2,C_frozen,0.0
15000,580,average,2,C_activity,1.0
15000,580,average,2,H_2x2,0.476040389623763
15000,580,average,4,C_frozen,0.0
15000,580,average,4,C_activity,1.0
15000,580,average,4,H_2x2,0.4930603609073456
15000,580,average,8,C_frozen,0.0
15000,580,average,8,C_activity,1.0
15000,580,average,8,H_2x2,0.43012391860547006
15000,600,majority,1,C_frozen,0.0
15000,600,majority,1,C_activity,1.0
15000,600,majority,1,H_2x2,0.5988851770278814
15000,600,majority,2,C_frozen,0.0
15000,600,majority,2,C_activity,1.0
15000,600,majority,2,H_2x2,0.4823795276295538
15000,600,majority,4,C_frozen,0.0
15000,600,majority,4,C_activity,1.0
15000,600,majority,4,H_2x2,0.4858665793442215
15000,600,majority,8,C_frozen,0.0
15000,600,majority,8,C_activity,1.0
15000,600,majority,8,H_2x2,0.5234180097009538
15000,600,threshold_low,1,C_frozen,0.0
15000,600,threshold_low,1,C_activity,1.0
15000,600,threshold_low,1,H_2x2,0.5988851770278814
15000,600,threshold_low,2,C_frozen,0.0
15000,600,threshold_low,2,C_activity,1.0
15000,600,threshold_low,2,H_2x2,0.4823795276295538
15000,600,threshold_low,4,C_frozen,0.0
15000,600,threshold_low,4,C_activity,1.0
15000,600,threshold_low,4,H_2x2,0.45178299438079256
15000,600,threshold_low,8,C_frozen,0.0
15000,600,threshold_low,8,C_activity,1.0
15000,600,threshold_low,8,H_2x2,0.3490993852891684
15000,600,threshold_high,1,C_frozen,0.0
15000,600,threshold_high,1,C_activity,1.0
15000,600,threshold_high,1,H_2x2,0.5988851770278814
15000,600,threshold_high,2,C_frozen,0.0
15000,600,threshold_high,2,C_activity,1.0
15000,600,threshold_high,2,H_2x2,0.6624197876043305
15000,600,threshold_high,4,C_frozen,0.0
15000,600,threshold_high,4,C_activity,1.0
15000,600,threshold_high,4,H_2x2,0.6033458361400785
15000,600,threshold_high,8,C_frozen,0.0
15000,600,threshold_high,8,C_activity,1.0
15000,600,threshold_high,8,H_2x2,0.6113317420151874
15000,600,average,1,C_frozen,0.0
15000,600,average,1,C_activity,1.0
15000,600,average,1,H_2x2,0.5988851770278814
15000,600,average,2,C_frozen,0.0
15000,600,average,2,C_activity,1.0
15000,600,average,2,H_2x2,0.4823795276295538
15000,600,average,4,C_frozen,0.0
15000,600,average,4,C_activity,1.0
15000,600,average,4,H_2x2,0.4858665793442215
15000,600,average,8,C_frozen,0.0
