seed,group,matrix,perturb_type,scale_rel,perturb_seed_idx,t50,t90,auc,unrecovered,baseline_acc
158,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.913,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.909,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.91,1.0,0.906
158,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.907,1.0,0.906
158,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.904,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.9,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.905,0.0,0.906
158,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.514,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.513,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.503,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.503,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.503,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.509,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.506,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.511,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.5,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.511,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.506,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.505,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.507,1.0,0.504
159,grokked,embed.weight,gaussian_random,0.005,0,0.0,300.0,0.906,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.005,1,0.0,300.0,0.908,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.005,2,0.0,200.0,0.899,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.01,0,0.0,300.0,0.908,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.01,1,0.0,200.0,0.91,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.01,2,0.0,300.0,0.914,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.02,0,0.0,200.0,0.909,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.02,1,0.0,200.0,0.909,1.0,0.895
159,grokked,embed.weight,gaussian_random,0.02,2,0.0,700.0,0.901,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.05,0,0.0,200.0,0.909,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.05,1,0.0,100.0,0.906,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.05,2,0.0,200.0,0.908,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.005,0,0.0,100.0,0.902,1.0,0.895
159,grokked,embed.weight,structured_rank1,0.005,1,0.0,300.0,0.908,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.005,2,0.0,200.0,0.91,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.01,0,0.0,100.0,0.906,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.01,1,0.0,300.0,0.907,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.01,2,0.0,100.0,0.91,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.02,0,0.0,600.0,0.905,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.02,1,0.0,200.0,0.909,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.02,2,0.0,200.0,0.905,1.0,0.895
159,grokked,embed.weight,structured_rank1,0.05,0,0.0,400.0,0.906,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.05,1,0.0,300.0,0.907,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.05,2,0.0,100.0,0.903,0.0,0.895
159,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.512,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.507,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.512,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.514,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.507,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.51,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.51,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.507,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.516,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.512,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.514,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.51,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.51,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.508,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.51,1.0,0.504
163,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.914,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.914,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.899,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.915,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.91,1.0,0.9115
163,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.913,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.915,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.904,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.913,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.915,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.905,1.0,0.9115
163,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.911,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.915,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.906,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.913,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.908,1.0,0.9115
163,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.914,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.914,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.906,1.0,0.9115
163,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.914,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.916,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.906,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.914,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.914,0.0,0.9115
163,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.505,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.497,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.504,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.497,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.502,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.503,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.496,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.504,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.502,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.5,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.504,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.496,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.505,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.495,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.504,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.506,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.504,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.501,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.505,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.503,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.502,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.502,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.501,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.506,1.0,0.506
168,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.928,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.939,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.928,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.924,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.939,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.926,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.939,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.935,1.0,0.938
168,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.937,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.928,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.937,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.927,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.93,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.934,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.939,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.938,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.926,0.0,0.938
168,pregrok,embed.weight,gaussian_random,0.005,0,100.0,2000.0,0.506,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.005,1,100.0,2000.0,0.502,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.005,2,100.0,2000.0,0.505,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.01,0,100.0,2000.0,0.506,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.01,1,100.0,2000.0,0.508,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.01,2,100.0,2000.0,0.506,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.02,0,100.0,2000.0,0.505,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.02,1,100.0,2000.0,0.507,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.02,2,100.0,2000.0,0.503,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.05,0,100.0,2000.0,0.508,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.05,1,200.0,2000.0,0.502,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.05,2,100.0,2000.0,0.507,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.005,0,100.0,2000.0,0.503,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.005,1,100.0,2000.0,0.505,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.005,2,100.0,2000.0,0.507,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.01,0,100.0,2000.0,0.507,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.01,1,100.0,2000.0,0.507,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.01,2,200.0,2000.0,0.503,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.02,0,100.0,2000.0,0.505,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.02,1,200.0,2000.0,0.503,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.02,2,200.0,2000.0,0.5,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.05,0,100.0,2000.0,0.506,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.05,1,100.0,2000.0,0.502,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.05,2,100.0,2000.0,0.506,1.0,0.3625
