step,d_force,d_info,d_constraint,d_force_alt,d_info_alt,d_constraint_alt,acc_test
1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
500,0.3254266504663974,0.08444519705543596,0.17103313522755026,0.1627133252331987,0.20277362159148637,0.08551656761377513,0.5205
1000,0.42130098352208734,0.003116945161454887,0.0017103491962942308,0.19467143625176186,0.007184170061223849,0.02793540613916029,0.515
1500,0.9809206265490502,0.0011287109190740718,0.01882407264891489,0.3425658747631437,0.002607065538215547,0.018673721231808882,0.513
2000,0.8861906554084271,0.014389986127447685,0.018976279650436967,0.02830139377620089,0.03349678795419875,0.007408976808997936,0.5235
2500,0.8746783488895744,0.0004333850917737081,0.02133838383838385,0.3432271908037363,0.0010158829004023318,0.03810179257362356,0.521
3000,0.09644986130297184,0.0006425475811800974,0.044985107485107506,0.29743183297105125,0.0015053633688886237,0.005101855968907998,0.519
3500,0.20915159373544157,0.0007655695674114726,0.010395228525540146,0.25500195501372214,0.0017923175047505069,0.0026807404245411115,0.5195
4000,0.11385506996884942,0.0007875865988445918,0.028273220757434298,0.08158884369768216,0.0018424314569331912,0.0007909108028372469,0.522
4500,0.001060793874785304,0.0008018483421865508,0.03345606907059423,0.2590391335543245,0.0018743043659714687,0.003686868686868683,0.5145
5000,0.2657558894716203,0.0008551204724345229,0.046815649531526976,0.13725464167073365,0.0019971715947657565,0.0014085844517599255,0.5175
5500,1.1102010139729828,0.012104757271746314,0.035197365854419765,0.10407553338445719,0.028430835834900137,0.0033661327778974903,0.514
6000,0.7867679169867188,0.0005870187063380383,0.03889034367287991,0.011447731265798122,0.0013867043672566304,0.009065155807365444,0.517
6500,0.03595116478390992,0.0007339033172273357,0.044167592694035335,0.004133049771189667,0.001732542759795841,0.005423006882928488,0.5185
7000,0.16499962646048516,0.0007584069644649416,0.01463299131807419,0.028654716745950326,0.001789053687038411,0.004194805194805196,0.519
7500,0.005646130186505616,0.000871666790644654,0.006871711857547563,0.025625687185674928,0.0020545541802103884,0.0037939823399907036,0.5175
8000,0.08438915701117367,0.0009520309269994698,0.0005633530775173701,0.2132923470111564,0.0022419305071923468,0.003358161446396779,0.519
8500,0.07449422602076083,0.0009458123942752694,0.0028409090909090884,0.07083760881796475,0.0022251740119432206,0.004988089106361088,0.5215
9000,0.5758315010461956,0.008805525903646916,0.010105406432008107,0.05151892434805627,0.02079803856908491,0.005866510718847612,0.517
9500,0.3540373563300818,0.0006722558211905705,0.014835039099797193,0.013711378374137051,0.0015942865199432,0.00590692027519224,0.522
10000,0.0446789066772908,0.0007160896934248484,0.023255436414847758,0.0036463710013776574,0.001697062165049168,0.00011850937928681304,0.522
10500,0.10895547759719193,0.0007646144566140212,0.03249034508533699,0.001266893115825951,0.001810720021418355,0.00672924901185773,0.5205
11000,0.0024557545548304915,0.0008289729403067048,0.014557889594528584,0.013140801177360162,0.001961566842590745,0.0032494892747701454,0.526
11500,0.14250329323112965,0.0009147767241988181,0.02022471910112361,0.13052615767810494,0.0021627146170235534,0.001225626740947089,0.5225
12000,0.03781280154362321,0.0008440386276183931,0.010227272727272724,0.05215612610336395,0.0019937215733043523,0.0021471800154519716,0.526
12500,0.01804512966191396,0.000971080164951732,0.003923547798905969,0.046829370700288586,0.0022917282859546972,0.001719197707736403,0.52
13000,0.007265189429745078,0.0008494675389362216,0.013368942319671118,0.02358523729490114,0.002002901069356078,0.0055434782608695665,0.52
13500,0.24359589262166992,0.007152011869264396,0.016234271832565095,0.025625092140398875,0.016916496763002886,0.0058787547084768466,0.522
14000,0.11515528336167336,0.00044343115918010767,0.016726262363146976,0.031094694114290222,0.0010523597720260014,0.005179063360881558,0.5225
14500,0.09213596361223608,0.0005861948289273,0.06158936779590912,0.0051049410831183195,0.0013904533937094676,0.009184264743754833,0.519
15000,0.026951157255098224,0.0007072347652181676,0.06515580736543908,0.014104198466520723,0.0016764754285043537,0.004631606289114187,0.5235
15500,0.09595652768621221,0.0007314727483465067,0.024916301828483117,0.006540144956670713,0.0017326838664910582,0.002322134387351793,0.5195
16000,0.008143934013787657,0.000786789069008309,0.006280756280756278,0.05363053667824713,0.0018623007301914463,0.00033143127699003516,0.521
16500,0.042907083116006106,0.0008432700072606991,0.040305979612338005,0.039180896629113726,0.0019943629098939653,0.011075017118106989,0.52
17000,0.005051977641414851,0.0008048853004720691,0.018984141963969747,0.019743308378383506,0.0019020136846878977,0.005039684833868796,0.524
17500,11.640808876720257,0.002760069924581776,0.0311259993149941,2.3030282355146485,0.006528665459502481,0.0017662767762202103,0.448
18000,11.444170993985608,0.0038366891754214594,0.012058943921408105,0.03338534225476897,0.009105284994767704,0.000805194805194781,0.5215
18500,0.08706753968726844,0.0005392099660480598,0.01171842650103519,0.014343047514557838,0.001281771511752794,0.0018927288492505967,0.5235
19000,0.10239498328883201,0.0005884884501494714,0.006982872200263501,0.0024454674799927467,0.001398124262679712,0.011350499211770892,0.5215
19500,0.024126532662194222,0.0006511520809759919,0.011975276847798089,0.006260378484148621,0.001546041254581798,0.005158615449417314,0.5225
20000,0.031022703798953444,0.0007056475193477629,0.03168163121588963,2.3281059376196938,0.001674294462288728,0.007402910656759409,0.52
20500,0.03504071314819157,0.00077761766920037,0.05066989507667474,0.046279881452210236,0.0018436906652627982,0.005142857142857116,0.521
21000,0.06276121194241568,0.0007481022140312099,0.026792918896665296,0.016314131126273446,0.0017723584902800127,0.0025594119366829093,0.523
21500,0.07273448095656931,0.0008381445687445366,0.01807775360631919,0.010382030659820851,0.001984107133524038,0.0075715370979995145,0.5225
22000,0.03168524702778086,0.0008366844761639181,0.010584958217270207,0.008870287786703568,0.00197899278139424,0.0030594900849858497,0.52
22500,0.1729029028210789,0.005841947104466727,0.0011204481792717325,0.0319148335373029,0.013852482275484412,0.0030527465223377515,0.5205
23000,0.07896057260222733,0.0003874408311309585,0.006902474456831426,0.02313086164649575,0.0009212111515433108,0.008461727384363488,0.5205
23500,0.06510217185132205,0.0004420985722928261,0.011412753144577736,0.0024418151122517773,0.001050733986482033,0.0008205929761148645,0.5255
24000,0.04507777956314385,0.0006071538719232272,0.011840534733826708,0.0030895251664332934,0.0014422634487289976,0.0004268507983836156,0.5245
24500,0.0007359606679528952,0.0006233702206044356,0.010762842953675827,0.0033947163727134355,0.0014798737793286776,0.0004624277456647119,0.5265
25000,0.01978358323685825,0.0006907959317146162,0.010395043592118292,0.034018580289557565,0.0016388644290077359,0.0027655260999427667,0.5305
25500,0.02740189788164571,0.0007091515438119034,0.013843545956805647,0.023706845345441263,0.0016812345886236812,0.0013773117999479056,0.523
26000,0.0002828005235642195,0.0007437704679456036,0.008318684078352595,0.010742971079889696,0.0017620275595948698,0.0007584979867028552,0.5185
26500,0.03818572638556361,0.0007439946849664425,0.0030449522852837863,0.005909730109851796,0.0017612480911979311,0.003735595390524954,0.524
27000,0.12332522548967972,0.005302251504619493,0.018560606060606055,0.03072196734137833,0.012580599533285053,0.0021290944123313615,0.5285
27500,0.08354442683048546,0.00029490244110297326,0.012992315081652273,0.0100563653279096,0.000701465322883621,0.006806566147085524,0.5305
28000,0.019428355270065367,0.0003679441058194177,0.002203763349720278,0.01165107385022568,0.0008749147832189941,0.004478609625668456,0.528
28500,0.08866391197079793,0.000443541868552777,0.0280112044817927,0.006025148439221084,0.0010542468581560271,0.0005401055449804348,0.5305
29000,0.020751698117237538,0.0005559587777801411,0.0022346017058508805,0.009511954092886299,0.0013207884072250486,0.001596016343207357,0.5325
29500,0.037430265452712774,0.0006459445856130674,0.010396487149683581,0.0416630522813648,0.0015336453109959791,0.00419540229885057,0.5345
30000,0.00843370845541358,0.0006460950935223142,0.002117362371445858,0.026640908606350433,0.0015330119809453535,0.006370392840891859,0.532
30500,0.02067695203004405,0.000683280567491229,0.013383458646616525,0.018619847146328528,0.0016201659707562044,0.004134453781512587,0.527
31000,0.013250369462184608,0.0006867561364333197,0.027743950039032017,0.001763009140267946,0.0016272919863316027,0.007016577122652329,0.5265
31500,0.005614106368739158,0.0006643739496264844,0.06555811295348146,0.0012645092094316912,0.001573193479054158,0.006541965809214123,0.5335
32000,8.188929170253687,0.00034429296574689516,0.0003370975897522277,1.644007377931848,0.0008148518520254555,0.0045300878972278635,0.465
32500,8.087431764928624,0.005740019801488527,0.025796910943148205,0.028207766637206033,0.01362185205316635,0.00020582181711259473,0.533
33000,0.07524825376458466,0.0002256104356744837,0.038068635275339185,0.009022725478280424,0.0005368819413229531,0.005142857142857171,0.5325
33500,0.017924150684848428,0.0003182354431937595,0.032991318074191006,0.002787821448873684,0.0007570944550820968,0.007004196479787478,0.536
34000,0.008877107815351337,0.0004696556774754779,0.0022840211117627074,0.003440421738196253,0.0011168889873411914,0.005650621888556279,0.538
34500,0.015743033902253956,0.0004549347243080204,0.006971303060688522,1.6374940190929919,0.0010813810294423298,0.00432378079436907,0.536
35000,0.011722269002348185,0.0005669967384926977,0.032884253223236265,0.022352119907736778,0.0013470642571058455,0.005741249250386632,0.533
35500,0.022376056818757206,0.000633782363940516,0.004716285924834196,0.002827257791068405,0.0015048290194608072,0.0028157349896480444,0.532
36000,0.04734530707355589,0.0006042742760083986,0.013372305443916682,0.008711489068809919,0.0014338782365532765,0.001108067536406826,0.5355
36500,0.03551657602656633,0.0006550640107092498,0.027749343363407702,0.01759022583719344,0.0015534184020919994,0.003984996913922179,0.54
37000,5.913794525142293,0.000786901149392949,0.020562116051819068,1.168317285971716,0.0018661799403298929,0.0067031595121482546,0.4915
37500,5.773738221731037,0.0029794140065069197,0.06075033326985335,0.015914095425978436,0.0070791674736301324,0.0011299435028248594,0.5265
38000,0.06317300826776773,0.0001769439836969422,0.009691918718981174,0.0011957175913266394,0.00042101301424191107,0.0021250700616542717,0.529
38500,0.021624996326863766,0.0002950021821717108,0.012751507859867978,0.0039483445580117404,0.0007017500752262151,0.003099692599102699,0.5285
39000,0.008374038734473288,0.00034582843594177515,0.04885934833325506,0.012726467510219663,0.0008223918274303799,0.0011223083948667945,0.537
39500,0.003670256119221449,0.00047963476206847044,0.028217448652722826,1.1707664887420834,0.0011401171849150238,0.008633604546041562,0.5375
40000,0.012702253356110305,0.0005340512288547483,0.014367816091954033,0.018559295067097997,0.0012688247481258408,0.006390025326319854,0.5375
40500,0.010370003990828991,0.0004878997733464008,0.021207706006151877,0.007998694211710261,0.0011585837257621634,0.0002101003812933211,0.5375
41000,0.027536493609659374,0.0005368806387553438,0.011772125289047725,0.009180993668269355,0.0012742423138649706,0.005114827011076406,0.537
41500,0.011638624244369566,0.0006225233223242643,0.024296132971506096,0.008528076566290121,0.0014766519631459474,0.009516269249875808,0.542
42000,0.2235302019980736,0.004184368163447472,0.024972637136234876,0.0369120150571689,0.009943199754363086,0.0011217479079157489,0.5315
42500,0.13967766030691564,8.422441768451971e-05,0.012903483222279855,0.011516933667007845,0.00020055075919378496,0.0008288813339808743,0.5325
43000,0.01342444121837616,0.0002644090728365356,0.0376612616877737,0.016275822708848864,0.0006294872570959953,0.002461829802343468,0.533
43500,0.06413254025392234,0.0003361381508638628,0.007545875493054355,0.008956613379996259,0.0008000147420865744,0.0033070797615421255,0.5335
44000,0.028222443477716297,0.00042848807580742054,0.024481583377817917,0.0009843998355791306,0.0010194193873194202,0.006448463508322677,0.533
44500,0.0017697864677757025,0.00046754088137812566,0.005307205552153499,0.04336768327048052,0.0011118320006828775,0.00039249497064494654,0.5395
45000,0.025075388373807073,0.0004882034393600687,0.0022278117139777065,0.020447228883858748,0.0011604137769332112,0.002633764016606477,0.5395
45500,0.02774556982330978,0.0005992986679670409,0.01383566492758978,0.017583003162872063,0.0014237023704732898,0.0021313553354302406,0.535
46000,0.007988631667103618,0.000548704986847226,0.0011645290738846459,0.0031587687786668595,0.001302763301506804,0.00038927442204245155,0.5375
46500,0.24961758952122182,0.004075689275624073,0.008976421201302542,0.05240923782112078,0.009693795319739795,0.0027117580132606234,0.531
47000,0.2288764201803133,0.00011895496267200212,0.01006530746003137,0.006279996491502959,0.00028352143546328534,0.0036633783948361864,0.5395
47500,0.07583679293747991,0.0001276361941533466,0.02057536106364552,0.026462432753760368,0.00030421126700153067,0.007332888264769771,0.5375
48000,0.10991624993039295,0.00029654185313521264,0.05292479108635098,0.0010699311969801784,0.0007066353154403515,0.0060192029380183865,0.5455
48500,0.013148996222298592,0.0003866017041391778,0.059929066528470576,3.785828594116136e-05,0.0009209260619753579,0.005733704552898761,0.5415
49000,0.027031038189306855,0.00042287799554596717,0.05844025661587812,0.04455516855232419,0.0010069323898602711,0.0041590625300163275,0.546
49500,0.04453831841237843,0.0004893230581634045,0.017923241768946052,0.00768754819873721,0.0011646161927645338,0.002587475668233391,0.5475
50000,0.0625485455384478,0.00047232001477326424,0.02542372881355931,0.01034519767854361,0.0011236076149656604,0.001617802118250633,0.5495
50500,0.06944464863045141,0.000604154309427396,0.010875706214689279,0.0022508774185553138,0.0014364564087339105,0.006792014856081718,0.5465
51000,2.1751743837376125,0.00040805521595732586,0.013700564971751428,0.4301542000845075,0.0009697140880322586,0.002453685455262117,0.5225
51500,2.089500921894796,0.003751470068950047,0.016675779114270095,0.006847808067686811,0.008930021865255267,0.012569521690767527,0.5485
52000,0.03847115172538906,0.00018078549370814656,0.024956095757463714,0.008061241405084685,0.00043111161751507865,0.003993654185485557,0.548
52500,0.06132001418154687,0.0002866329184280092,0.02927082304120146,0.016712470538914115,0.0006833618260104757,0.006945256185466597,0.55
53000,0.0352385361911729,0.0003725399891122416,0.0437720890247397,0.004224166425410569,0.0008878802792557927,0.0039843028624192145,0.549
53500,0.016799860750325024,0.00043135324900789307,0.022699292089873813,0.4274507381720468,0.0010276376885993699,0.0032956685499058447,0.553
54000,0.05797462031478062,0.0004617056275609821,0.003968253968253982,0.021145477856043732,0.0010994568599129728,0.005837173579109067,0.5475
54500,0.045617307536304,0.000535486037266053,0.008371071771648142,0.00432778600370512,0.0012745140879841799,0.0025201687819459417,0.5505
55000,0.007793112308718264,0.0005284428830389931,0.012065653052436315,0.006377594370860606,0.0012570817259192069,0.00574712643678163,0.549
55500,0.0012982849148102105,0.0005921488150779641,0.023445663531870442,0.0004104558844119366,0.0014078390014362618,0.007696424074540437,0.5555
56000,0.016548270941711962,0.0006136127722801143,0.005548910154173331,0.007080082222819306,0.0014579904900311469,0.0020467836257309913,0.552
56500,0.07121406157966703,0.004129844500842417,0.02919089739204092,0.018757654156070197,0.009830097873695376,0.002997745059026391,0.5505
57000,0.03642950521316379,5.984777463829971e-06,0.03920180035566467,0.002348291606176639,1.4274796440449933e-05,0.003168400657776904,0.557
57500,0.041051605716347694,0.00016369672441807204,0.019286966686148432,0.004303407075349236,0.0003904160476091434,0.0017241379310344862,0.557
58000,0.01783098600571975,0.00025625190497746697,0.019895151574354453,0.00099686685716735,0.0006110314779137482,0.0010140355395312772,0.5585
58500,0.008848902303725481,0.00032700399535467994,0.033994334277620386,0.0005430068704299629,0.0007795121496512181,0.004675049285158106,0.5605
59000,0.0054598196293227375,0.0004548562628973185,0.04532577903682719,0.014791769371367974,0.0010838626021363318,0.010228286000615483,0.5675
59500,0.007374137581791729,0.00044800314435355926,0.04481071336595416,0.006031040812376903,0.0010670507153105468,0.0065742167437082555,0.5625
60000,0.012810846441425383,0.00048134749096206964,0.0046224961479198745,0.00038288895739241324,0.0011459374327356109,0.0017923241768945941,0.561
60500,0.005813128605950624,0.0005660308670702996,0.023786594761171037,0.002786460437346261,0.0013468364923974185,0.0010140355395312772,0.5665
