step,d_force,d_info,d_constraint,d_force_alt,d_info_alt,d_constraint_alt,acc_test
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0175
500,0.21752909873612225,0.0807122724735847,0.14186378593158253,0.10876454936806113,0.19441287299458399,0.07093189296579126,0.4995
1000,0.2631643950007856,0.011978797631754134,0.00488227033735017,0.12397631478961557,0.027871356502950473,0.022016540876147017,0.501
1500,1.206882790196687,5.684915350923081e-05,0.035326176713459945,0.36370885494397953,0.00013306988810812825,0.01983981461643851,0.505
2000,0.025896192993968725,0.0001193422225798102,0.02120879120879121,0.22340455156518146,0.0002793420661224566,0.007662130528104882,0.5005
2500,0.26967803039588034,0.00029550506311004643,0.010021668472372708,0.3966301014646887,0.0006915396154298925,0.032224113914254726,0.4975
3000,0.10615629376843572,0.0004455040778524877,0.0038702469776163984,0.3318930229637773,0.001042180433637796,0.004625406123461545,0.493
3500,0.14002222032286227,0.0005003912337362415,0.0352834452684852,0.30726458802819245,0.001170026038110894,0.0014548288627654615,0.493
4000,0.5253376835025847,0.01294840705987732,0.034561025079681895,0.039179506711661816,0.03046549645220331,0.0016078591895210825,0.505
4500,0.2725992507766932,0.000615486270048482,0.011461318051575908,0.010161104844883084,0.0014570864438456788,0.00034163544192197803,0.502
5000,0.147417122265324,0.0006643178765366464,0.004990180612343437,0.014291076781228207,0.0015716830982914765,0.0006646621300838984,0.505
5500,0.25848929083440453,0.0007971334323406687,0.005356676247713604,0.05863804013933993,0.0018845285491679853,0.002510046775149849,0.5035
6000,0.036738304304890335,0.000865901692046811,0.006804968287526442,0.0379812569357455,0.002045404296183051,0.00318564862104187,0.5015
6500,0.019830889301374555,0.0008822652799274078,0.03181656306656308,0.13908261577598746,0.0020822369793296325,0.002636756218418107,0.501
7000,0.013170175952836871,0.0009404489360890222,0.022104618034850587,0.08192873043008153,0.0022175345265442736,0.0005080962217631768,0.4995
7500,0.21105861756950617,0.0008973828568457076,0.027156211321737983,0.09465702949091792,0.0021140432018396105,0.004941302363642097,0.499
8000,0.5099209453910589,0.009615841923368729,0.0073389355742296825,0.05902501775417479,0.022751930511895058,0.004544850498338859,0.5085
8500,0.3678329789545387,0.0005724215046005732,0.006131621187800973,0.007193917175754905,0.0013605326385692784,0.00467951991828397,0.5075
9000,0.05094165122136474,0.0007106080643493051,0.002278841588858993,0.021348425280302785,0.0016878916026876745,0.002139561012800467,0.508
9500,0.035120733082294464,0.0007221587351805558,0.009755121638924447,0.03100660708732894,0.001714099264363611,0.0003303382663847887,0.5095
