step,d_force,d_info,d_constraint,d_force_alt,d_info_alt,d_constraint_alt,acc_test
1,0.0,0.0,0.0,0.0,0.0,0.0,0.016
500,0.04876670823432505,0.0820675286732816,0.19346512213548225,0.024383354117162526,0.1969773994657995,0.09673256106774113,0.507
1000,1.0597543944604695,0.003851075433487061,0.0015826791592808143,0.3613792495258772,0.008886300234558941,0.03277174674234064,0.4985
1500,0.7671561823226511,0.0015005090378330532,0.02146904279564446,0.3724786703436016,0.0034716779141725773,0.011018612672259204,0.5
2000,0.7560835368931293,0.014270038029999932,0.01704545454545453,0.072270494827535,0.033277762386739074,0.01002025851244645,0.506
2500,0.7358088346663862,0.00028848210555132425,0.003428683385579917,0.37108051655814056,0.0006774546654844116,0.03743910593179864,0.503
3000,0.26654573949053884,0.0005114011136301277,0.017994171928120445,0.41463632280938323,0.0012004645479808396,0.004852752880921907,0.5
3500,0.06606581527739763,0.000648746501383024,0.041006825265317376,0.1894722808618099,0.0015219864234135017,0.0030320763402854334,0.507
4000,0.3122951912228018,0.0007685018198663185,0.00032534260162989104,0.09850008264183985,0.0018016602691481864,0.0072608163790883196,0.5045
4500,0.11983572691679001,0.0007729129510464228,0.008928788850377845,0.2257496446371079,0.0018106056521935976,0.0020659676999218723,0.494
5000,0.09665504971053451,0.0007992409181877269,0.013783655091180957,0.09791888764593759,0.0018708096837563026,5.026641198363491e-06,0.498
5500,0.11305330018512905,0.0007853917646937214,0.01962636610909327,0.0672203997848555,0.0018369364983423786,0.007519080966244401,0.5045
6000,0.44062408164609224,0.011010783062517016,0.04693692403189609,0.007691253488883332,0.025885025938964912,0.010069668893198325,0.515
6500,0.18447597627528012,0.0006260368206015832,0.05504852962480081,0.03325509647838776,0.0014793914614563697,0.0010051055520878538,0.516
7000,0.07084440323524177,0.0006013339668837769,0.04650152107779226,0.004880929552018687,0.001420144204865803,0.006509440893395058,0.5125
7500,0.2491754872025922,0.000834903610684834,0.05084989916450591,0.03538501705043018,0.0019703400276425143,0.006417269957742333,0.515
8000,0.08994142792653292,0.0008298725048732081,0.02420894494695003,0.005213928571902282,0.001956837286955615,0.0023497922534663207,0.5155
8500,0.18561584001872689,0.0009486995613111615,0.022522004036311466,0.12003405576106163,0.0022350427316566446,0.01154199336017514,0.515
9000,1.909567523165606,0.007310605118724611,0.05915861231731803,0.29877464412711563,0.01727797647279994,0.011299435028248567,0.5135
9500,1.64445605664514,0.0005399873081364248,0.057137369760407175,0.015947686554864116,0.0012805376840172578,0.00942834313939131,0.5265
10000,0.15632685145828873,0.0006875672580306524,0.029486038041278834,0.002622040593996733,0.001629511545251372,0.006638844301765645,0.527
10500,0.0412879599025473,0.000801166659092134,0.028845843422114603,0.0071086530108005475,0.0018973255306451442,0.003972113372047281,0.5265
11000,0.15569272742141038,0.0008830751559464334,0.02035489774807034,0.0011240304913371357,0.0020895411283015086,0.004603266984829102,0.5275
11500,0.020602939184755087,0.0008902509025682237,0.011267605633802802,0.3871581229614094,0.0021046535057172022,0.00948197660539507,0.529
12000,0.010020834859460592,0.0009319444955750988,0.01019749783617907,0.056262744660489306,0.002201215431131942,0.003984996913922151,0.53
12500,0.03414128365693614,0.0009322186874860527,0.01472683325062829,0.03182563110021874,0.002199811701587784,0.0010331559557920922,0.5285
