step,d_force,d_info,d_constraint,d_force_alt,d_info_alt,d_constraint_alt,acc_test
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
500,0.1652719706762582,0.08313988400706596,0.18865546218487395,0.0826359853381291,0.19908222567134803,0.09432773109243697,0.4975
1000,0.8702279450371861,0.0034278323243358555,0.019033130493576744,0.3176213101251051,0.00788512403934627,0.025098200199620085,0.4915
1500,0.2724402924068272,0.01522674475571606,0.03484195402298851,0.09070058196084574,0.035354996638404135,0.021259588605557156,0.5075
2000,0.9520016494207084,9.006287578017247e-05,0.0036337209302325646,0.2448206790606493,0.00021070373594866965,0.012029008977287786,0.502
2500,0.21142754424363375,0.00034931739352228597,0.02570123728703763,0.38529776339419164,0.0008170548807830968,0.03502586549940309,0.4995
3000,0.20964670716784894,0.0005798189058296987,0.002562035581167049,0.39417271069251014,0.001355569017712721,0.00219281982133826,0.5005
3500,0.05239104456268251,0.0006593696006464977,0.004842574439920255,0.23060533059760924,0.0015405971790878326,0.0006452913893930101,0.4995
4000,0.06073431111872196,0.0007367316445644478,0.022949530689468783,0.297240251302719,0.0017201500974408646,0.0017331932773109182,0.499
4500,0.13678234571125358,0.0007002392380179856,0.008917852855427899,0.13419639056082822,0.0016337719208170398,0.002790019662349985,0.499
5000,0.44101099797990173,0.01302330085885084,0.003379273787437076,0.003708682116121076,0.030573491455882618,0.0030260825525449397,0.5085
5500,0.08618846372701228,0.0004966329056137475,0.016870384517443354,0.020982966572046347,0.0011732120691219095,0.0008604014671771409,0.5015
6000,0.2389427414163947,0.0006854124203494738,0.012324929971988807,0.016327372798696227,0.0016182153884574113,0.0025730994152046993,0.505
6500,0.11132126173470169,0.0008163847449960127,0.02203389830508476,0.026444762921892018,0.0019259860185787403,0.00642358638370602,0.504
7000,0.030079706688411534,0.0008329764553912655,0.014010975668981601,0.005104235117323719,0.0019635086618357,0.0018378206788241258,0.504
7500,0.10432132997084409,0.0009491944822734855,0.0001133181163291419,0.11417070070747293,0.0022354672445930035,0.0024910118130457293,0.505
8000,6.865813148790039,0.0074389078084686755,0.027354048964218447,1.2762296217959375,0.017576503727629422,0.006353874883286648,0.479
8500,6.615557635668665,0.0010087622568500931,0.01662754303599373,0.0009066429454833713,0.002393566754284482,0.0005633802816901456,0.508
9000,0.04348233272321522,0.0007534065313420379,0.035688845717986056,0.03186736183706662,0.0017878930736041632,0.012107929086304314,0.5125
9500,0.2326093657175079,0.0008321089014226013,0.06580379726571253,0.008638569968752563,0.001973095203854136,0.003855025500634518,0.5055
10000,0.06903668877203017,0.0009361312300041336,0.011655592038717105,0.00158164172898978,0.0022177911278022933,0.0015465707161569087,0.509
10500,0.07934767624828964,0.0009113359084313988,0.03439245810055866,1.3588747362373397,0.002157054992980356,0.0001388888888889106,0.511
11000,0.0957982640247792,0.0010295768197456923,0.020947802197802207,0.05492286190856244,0.0024345574711817086,0.0010029407212505947,0.5125
11500,0.0011468924349173903,0.0010154648871185668,0.009768009768009761,0.06338994996622205,0.0023987341065145884,0.010094311818449747,0.5085
12000,1.7012397341895849,0.00781446792855478,0.0383268434844366,0.3233798700151965,0.018522264579323267,0.010731816331580102,0.506
12500,1.5271780490875244,1.6418758564284985e-05,0.012685817843410968,0.03175159795209759,3.906854225643741e-05,0.0058635343551544095,0.5155
13000,0.11065309983678162,0.0005776742981605798,0.026893604479811373,0.006248557264916577,0.0013741714964399243,0.006393678160919514,0.515
13500,0.06404050067067146,0.0006656788903502964,0.035136199023775794,0.00010299540590497092,0.0015825326792660022,0.004823122083396053,0.5135
14000,0.018791825976222754,0.0008142870830798454,0.01636225266362254,0.0036319821141660436,0.0019343901899455673,0.003504273504273542,0.515
14500,0.06439151050290093,0.0008700799041441165,0.03558388416745356,0.34949426682433116,0.002065189553067448,0.011277872026104557,0.5135
15000,0.012365210626740009,0.0008258002380823193,0.0317574352401401,0.04158561488147827,0.001958427632042792,0.002389221409394321,0.5145
15500,0.09111029625637457,0.0009008368392916521,0.033398372125298975,0.037677054165396795,0.0021345372118428685,0.009669173911627749,0.5175
16000,0.17282339493976906,0.0009439370558887994,0.014164305949008499,0.009695724956691243,0.0022346012712883834,0.00019092708292908767,0.5145
16500,0.13063821359537542,0.006944273940983625,0.03433364634213701,0.0320650024805218,0.016488747365362322,0.003785205818632037,0.515
17000,0.12401643046177924,0.0005098321922056837,0.015586540019598916,0.020140018488746136,0.0012144633887798406,0.006448879018778553,0.5175
17500,0.07129428419284523,0.0006086110033527437,0.0033688042341558644,0.003408119524829112,0.0014489523634138024,0.0005763688760807018,0.5245
18000,0.09013276628684253,0.0006452805005715545,0.0011395258581538004,0.003603625518735498,0.0015352905296532882,0.007483948472771257,0.527
18500,0.009313568531069905,0.000786343604797235,0.0011718154310434714,0.029098339763004355,0.0018695776988870705,0.004416724196760868,0.5275
19000,0.0104522246401757,0.0008869618838049931,0.0214147630883339,0.05731642741011456,0.0021070399313072308,0.0018329475460002465,0.526
19500,0.0014013592735864222,0.0008215138380828213,0.016176829764715434,0.032232869463041436,0.0019498971288332,0.0017148895969769096,0.5275
20000,0.04613605188205838,0.000886912204500323,0.0012736357401783305,0.027201223000884067,0.00210332541513214,0.0007864016021101039,0.5325
20500,1.9161459235474467,0.005252964636204394,0.004574345146379055,0.37405451496597386,0.012484722017096939,0.0014733654597551271,0.514
21000,1.662145912181586,0.0002763632553439699,0.01133976317799848,0.039762618823442564,0.000658650278561268,0.0005602240896358524,0.5325
21500,0.1640630386536941,0.0004777680257123107,0.011802473798508156,0.009040456020738885,0.0011385390477687274,0.007203671467004263,0.5365
22000,0.0016542781377211213,0.0005263532224415446,0.015232417204441961,0.009091039793565958,0.0012536898022466048,0.00092182207317279,0.5405
22500,0.07350710133323446,0.0006735037924523457,0.013783655091180957,0.003616829903330565,0.0016032170033057902,0.0034238259433732876,0.5425
23000,0.04674138122936711,0.0007395889304376846,0.01656696185783743,0.38896063105203205,0.0017592834595263618,0.0010253026010816901,0.542
23500,0.04642537119798362,0.0007870729026704382,0.011623410954256008,0.04724637437611823,0.001870806494374655,0.003567332225369285,0.5405
24000,0.03240828850539401,0.0007892070814454755,0.00240240719604759,0.020915424346458156,0.0018744013861771158,0.005447345545861376,0.539
24500,0.07793367229169235,0.0008670577440804683,0.00683715514892283,0.0056595455156638885,0.0020575954636607996,0.0010334310751883846,0.5405
25000,0.1079890375258401,0.00505732165840489,0.01700046012641368,0.03063968225615099,0.01202660099005115,0.00039007006814190115,0.5615
25500,0.11555000639054924,0.0002643575513417984,0.013552241705930917,0.016877957223914553,0.000630165123729931,0.00021287396223942934,0.562
26000,0.026197400758974254,0.00047365115553543724,0.025059117183394625,0.0023534028325229994,0.0011286544300093126,0.0075493795897695615,0.569
26500,0.02104979526484385,0.0005850293382431149,0.02274364684307048,0.004625101480632998,0.0013933176792484403,0.0025201687819459695,0.567
27000,0.026714785781223327,0.0005982056206760289,0.007066440330030399,0.016304590133950136,0.0014238559530426187,0.0002605503138446985,0.571
27500,0.01606195414206013,0.0007427884757602587,0.013774733637747338,0.04111478846753014,0.0017668087178086544,0.0009056956115779669,0.5745
28000,0.02337225730298087,0.0006888099791177993,0.005555555555555536,0.013330335728824139,0.0016372422285333421,0.0006936416184971095,0.578
28500,0.005287004983983934,0.0007777580262463557,0.02633053221288517,0.007033454580232523,0.0018473090169792705,0.009584288260758855,0.5815
29000,0.03590375679777935,0.0006952167954826782,0.018420927693111155,0.010004246886819557,0.001650043711825866,0.0013513733535225059,0.578
29500,0.016273097542580217,0.0007466452639958154,0.02139275058718973,0.007915909239090996,0.0017708281353505662,0.004340464829921481,0.577
30000,0.11516727425623685,0.005049946511062164,0.006684279211891658,0.018329936440568434,0.012002833406067559,0.00024866225999370384,0.594
30500,0.03860185656230897,0.0002061728099463922,0.01578763090046789,0.005935113667510428,0.0004912241859535982,0.0017977528089887784,0.5995
31000,0.018671636644285172,0.0003692359727366368,0.013011752550690953,0.0011433853418566509,0.0008794829213938371,0.0060707041437264575,0.6035
31500,0.011953824490774423,0.00049584639792144,0.024832237060660428,0.005933371803257592,0.0011805454705382523,0.0025799288070278426,0.6
32000,0.014545636717230082,0.0005378710094845474,0.019109531841032285,0.012097118655219674,0.001279938862194907,0.0030365725562593593,0.61
32500,0.009394343243911862,0.0006228257076372756,0.008498583569405083,0.01281520484481008,0.0014812405011603857,0.0,0.616
33000,0.02890353655675426,0.0006283598852993011,0.019298866855524066,0.010875540843699127,0.0014934676114854994,0.0007022471910112238,0.617
33500,0.014752239978406578,0.0006530282937122767,0.03663793103448276,0.010091661510523375,0.0015511046715412924,0.004022988505747144,0.616
34000,0.00744394666980952,0.0006862249036994061,0.016160723057274784,0.009189685946330461,0.0016288637868338007,0.005757291306424245,0.6075
34500,0.16655894985888153,0.004161882669780792,0.0034954152601211486,0.021212976681999896,0.009896079149832815,0.001236301886193586,0.641
35000,0.09069070313125849,0.00010278729979151802,0.0022025904378845385,0.004953704704530493,0.000244902880390363,0.0009039329152643882,0.648
35500,0.021784609009046108,0.00029181556644819473,0.005698005698005715,0.00637749021407219,0.0006951478838956859,0.0018162393162393375,0.657
36000,0.004016312945168465,0.0004541593605416061,0.0005584693084693115,0.010131200798787154,0.001081471392112121,0.005623040752351094,0.661
36500,0.09299636585637927,0.0005063275555802216,0.01806177976952625,0.00697928303852674,0.0012051185269030817,0.0012214598130090848,0.664
37000,0.0061725427221972495,0.0005441640641880019,0.01522087067861716,0.03905656446586364,0.0012944937183121397,0.0011236312706900953,0.6665
37500,0.03644255906692706,0.0005738273374868985,0.004096194503171224,0.013629912026226515,0.0013642958416504314,0.001502352083747438,0.673
