step,d_force,d_info,d_constraint,d_force_alt,d_info_alt,d_constraint_alt,acc_test
1,0.0,0.0,0.0,0.0,0.0,0.0,0.015
500,0.06820663204416633,0.08417959315711154,0.1649757214480281,0.03410331602208316,0.201981479908246,0.08248786072401405,0.5105
1000,0.8557484894990921,0.004068711964799188,0.00184140772730651,0.2966172685070583,0.00937643818195788,0.028109756150440188,0.516
1500,0.5614800527691841,0.0013877901016331462,0.013687139238403728,0.2886786474458254,0.0032069289183058736,0.017476662884821026,0.508
2000,27.34911192441359,0.006384156664056784,0.013921208409879565,5.296615196415223,0.014810081335500325,0.007701756048916708,0.276
2500,27.48559987707995,0.00774343886888107,0.0020387518481052025,0.3243846253957594,0.018090721913499586,0.03372436237039278,0.5235
3000,0.11634460929781199,0.00038838082867331813,0.009346224677716397,0.33401222084648907,0.0009107010891620249,0.00259846301633046,0.5225
3500,0.06737954588606954,0.0005653455575460598,0.003464419475655456,0.17633843212388456,0.00132502770732712,0.0015372975757380891,0.522
4000,0.1828917709644884,0.0006442912607698137,0.003844705291569883,0.10062077576294559,0.0015091435396836772,0.0019690713302566998,0.523
4500,0.02444921131245792,0.0006695316545389796,0.0202534091092042,5.565553318383172,0.0015672350314894778,0.004865852173560115,0.521
5000,0.09749916160944849,0.0006963067139194035,0.024095191696324625,0.08793317528907207,0.0016287971896438158,0.0003609365353258731,0.5195
5500,0.8985898051178083,0.008882693169945832,0.0066350786765058956,0.11505370759405187,0.020863643803590737,0.000903165735567979,0.5285
6000,0.7409773957915604,0.0002997731870321152,0.0066350786765058956,0.01966586238704615,0.0007071322023466386,0.0015372975757380614,0.533
6500,0.08996459096670151,0.0005644203866318476,0.0030509705799265374,0.001080426387488842,0.0013308308780279887,0.0013785506334093867,0.5335
7000,0.018969675293192267,0.0006475763923334821,0.019116407848802197,0.00217633359134195,0.0015259770602420453,0.0016059508854897875,0.5345
7500,0.19881733402144164,0.0007379721706319842,0.01606543726887566,0.0224399680737406,0.0017377852866706789,0.0,0.539
8000,0.038533821352757514,0.0007803501302775517,0.001028579825141429,0.19445116482675084,0.0018361829064650337,0.0015327317003294705,0.538
8500,0.08448765939101577,0.000772775685430771,0.03559661939550207,0.06315321754664183,0.0018169485291110732,0.006913607914072112,0.5375
9000,0.2802924606949091,0.007573552168159026,0.019118381015246405,0.010898192785680383,0.017867615326935038,0.003700125827008155,0.553
9500,0.17044971627183259,0.000560283607315859,0.01915086120233228,0.02698568552732472,0.001326467972640355,0.003707016497714183,0.5515
10000,0.1064757399726659,0.0006606897847251103,0.0029069767441860517,0.00851736671756953,0.0015632243651784172,0.006338708602652093,0.5505
10500,0.06127109122462571,0.000782196626558318,0.04126913138541044,0.028478349233046152,0.001849380808468748,0.0017094017094017033,0.5545
11000,0.045058225630782545,0.0007959608952606834,0.019261558166457304,0.02059246248099955,0.0018804398563414537,0.004976413955210646,0.555
11500,0.02512236818438396,0.0008752379736662874,0.005016543921443073,0.08167542825685814,0.0020660031242232257,0.002156046536450018,0.5565
12000,0.006860475230496377,0.000778499683360967,0.02431202151872544,0.04621338995639235,0.0018361330789691266,0.001123814473171364,0.5585
12500,10.841945544234477,0.0010636050514160056,0.05580891574506899,2.1434708668850364,0.0025089269992562002,0.01061936402467964,0.4775
13000,10.734658713219687,0.003978384038682559,0.07886544448287791,0.008793342486023814,0.009408263181428733,0.0031001014051861564,0.596
13500,0.011023480328731239,0.0006046123172618323,0.03641646489104117,0.015600291546434164,0.0014322277023413044,0.006531082750102918,0.595
14000,0.047769539058208466,0.000652889790215827,0.05240259740259742,0.011070857371669351,0.0015456170305534478,0.002946127946127919,0.5965
14500,0.03469793568365276,0.0007324444160901056,0.024312896405919687,0.002759175188839169,0.0017327498507833106,0.002945952968689103,0.6
15000,0.04286673979368061,0.0007699187588746659,0.008851948902718648,2.1570565856993196,0.0018200355288495729,0.015878125898246637,0.605
15500,0.054066235781647265,0.0008202532147649766,0.012335235905227282,0.020938090211711835,0.0019374816851009946,0.002362010179374402,0.6035
16000,0.02342086669523269,0.0007847023237039785,0.017216246104353072,0.023417567485012114,0.0018520217838862152,0.00836453201970444,0.601
16500,0.09640485129784793,0.0008372775550860023,0.013732959101844439,0.033144629932939984,0.0019745057113298436,0.004862579281183943,0.598
17000,0.07030307973036543,0.0008105143925100089,0.008326763894363431,0.012144426850136392,0.0019098174708833682,0.0016653527788726696,0.6005
17500,0.13117477513151243,0.005835776597604925,0.022010026259250415,0.005517180217429973,0.01378547119374307,0.00450704225352111,0.6425
18000,0.07873275992460549,0.00035926036146605167,0.002236014959815402,0.0005838753888383619,0.000850982944460732,0.0015927920805126061,0.6485
18500,0.009753109537996352,0.0004573607810643976,0.02433286116673994,0.007218670635484148,0.0010829119563475764,0.009902613534731153,0.653
19000,0.11778017686447129,0.0005968763960326751,0.07438316687063282,0.002943605522159498,0.0014125040786718834,0.007720611659764232,0.6575
19500,0.052045635995455086,0.0006160008765478953,0.000698361536395381,0.0007078832248225697,0.0014568782626414034,0.005915586573612491,0.6585
20000,0.06811730872141197,0.0006625066011896052,0.047682709447415345,0.04056629999540745,0.0015658657319446156,0.000781049935979522,0.6595
20500,0.0609865011065267,0.0007085509297910519,0.02477017364657816,0.012622447789181035,0.001673546030641404,0.005287881673332051,0.6545
21000,0.060419072688091546,0.0006669963192450501,0.003558052434456921,0.026656884234398603,0.0015743138993524752,0.009442843419788682,0.6515
21500,4.72681121097412,0.0006484511926555525,0.00028248587570622874,0.9422613933333195,0.0015295354236628533,0.00549028712947916,0.5665
22000,4.609154301229864,0.004699769161739864,0.004955609362389035,0.01002140588825573,0.011108077422183449,0.0063417366946778575,0.677
22500,0.026473646285012364,0.00031859477271400927,0.003405648792468269,0.018350138375535563,0.0007546611252577939,0.0025136754363115354,0.6925
23000,0.04983184969751164,0.0005133289345028436,0.04704954113201279,0.003813531785271884,0.0012154257427212656,0.006969548933398462,0.6965
23500,0.03581845515873283,0.0005570404945409724,0.05174836404512426,0.0011065917205996811,0.001318217360053886,0.002668513388735,0.6985
24000,0.006680941500235349,0.0005523759805045048,0.015917882784296955,0.9429194621741772,0.0013064540443012973,0.0005715603432656369,0.7065
24500,0.03342733305180445,0.0006406825876054123,0.006741982507288635,0.014403135317843374,0.0015144090826453294,0.0002142857142857224,0.7055
25000,0.030254641082137823,0.0006579121780212471,0.002314814814814825,0.01515933427726851,0.00155412599293836,0.0013583784357423245,0.699
25500,0.014263103192206472,0.0006838528164827551,0.033651379911767726,0.008045584976207498,0.0016143198196738595,0.014781805773013745,0.6875
26000,0.0975307353073731,0.004235509636300816,0.006546062303656813,0.018624253117013767,0.01001622707358285,0.0031229205032575758,0.717
26500,0.049752986058592796,0.0003741645858514886,0.03482571406090171,0.00733746760524806,0.0008865420213344244,0.0006586457520634248,0.729
27000,0.05559273128164932,0.00044704723572974725,0.034744513593187004,0.010466545261442639,0.0010587946468088028,0.004941860465116271,0.737
27500,0.008105928485747427,0.0005604616225174386,0.015066445182724236,0.0027944313478656113,0.0013267387907864858,0.0023915343915344445,0.7425
28000,0.020637584093492478,0.000562691885708122,0.0023004502660663173,0.0041857061092741565,0.0013312705052834772,0.004798831644032442,0.7525
28500,0.03761697845766321,0.0006213082434093353,0.03592682389243995,0.022843836643733073,0.0014690807648300996,0.003695745595186928,0.7475
29000,0.025609044707380235,0.0006589185635150763,0.027912087912087935,0.007771430490538467,0.0015570132297715311,0.0050784708249496935,0.752
29500,0.007196326565463096,0.0005921219458601135,0.058048399687743946,0.001907850452698756,0.0013982990285459351,0.013480111831236485,0.743
30000,0.04241082561202347,0.0005952563482496398,0.05349154011672008,0.008195500366855402,0.0014048666344628202,0.0002314852286523783,0.741
30500,0.007438017230015248,0.0006835523402027865,0.03818792373555718,0.010835413739550881,0.0016122231360427008,0.006946009465245789,0.7305
31000,0.13586625503376126,0.004608528768449527,0.015525034217143574,0.023861232958734047,0.010891014875755278,0.011026367400305104,0.7585
31500,0.07238836667966098,7.095454214034458e-05,0.016733284178664265,0.004261750681325782,0.00016806264249424885,0.008790606653620359,0.775
32000,0.012042290531098843,0.00027014823994675474,0.034916115130060016,0.003292557888198655,0.00063976291221568,0.00980229630994045,0.7805
32500,0.01755342516116798,0.0003786257694380346,0.015547244217708367,0.00826403797836972,0.0008963677198021713,0.004005460556945228,0.7865
33000,0.008967151690740138,0.00038374749428937704,0.009176770588856326,0.00498300419421871,0.0009081467747007466,0.0017967700723949265,0.792
33500,0.008407081651967019,0.00048156872851745636,0.02220813791355053,0.020508830482140195,0.0011391498837154401,0.0031333908116762954,0.795
34000,0.07696514716371894,0.0005032136764706596,0.014338055691255513,0.021424186578951787,0.001189764992676423,0.0036124365091580735,0.797
34500,0.05075202358420938,0.000508778995750303,0.025932258589806245,0.008865323755890137,0.0012023147434128134,0.0018156652011073193,0.791
35000,0.0009556049481034279,0.00046973461922705795,0.005797101449275366,0.005545759713277226,0.001109504544369866,0.0037656937547939084,0.787
35500,0.10583870764821768,0.00411168151630481,0.014244306418219471,0.017415412154514365,0.00972942388728093,0.0027521865889212904,0.781
36000,0.035918718203902245,6.954093884281587e-05,0.011985264019647973,0.00855025218334049,0.00016488670553460594,0.0007076118101407569,0.7935
36500,0.0685549543122761,0.00024998911496887377,0.017557088317234043,0.010232290753629025,0.0005926479768909587,6.380528494509541e-05,0.799
37000,0.030157436383888125,0.0003494927568176154,0.027770861215724113,0.005949601239990443,0.000828292467520253,0.000431525810128619,0.8075
37500,0.03291774669196457,0.0004154455070048968,0.01632378540908372,0.012342029588762626,0.0009842229679892789,0.0016738109818330293,0.816
38000,0.032207340002059937,0.00046268695152196226,0.00665146951070586,0.02706830311799424,0.001095660481505334,0.00015524360033028484,0.8155
38500,0.04848321154713631,0.00049613055073916,0.025101395586497627,0.010187917167786498,0.0011742931098437381,0.002467982713039607,0.823
39000,0.02131415670737624,0.0004948637157714542,0.03726588590159899,0.0007397576468065603,0.0011707144043624496,0.001473776803833371,0.82
39500,0.0004322679014876485,0.0004911309353519133,0.016130077087517014,0.005378183210268617,0.0011613109856876136,0.003801933629474785,0.8065
40000,0.02589642972452566,0.0037694549809381694,0.007069238900634239,0.017141018493566668,0.00892774827848708,0.0019510243277848782,0.794
40500,0.000994593952782452,9.927609583781916e-05,0.012639493739793145,0.010500631702598184,0.00023556175307160032,0.0019071683223149116,0.801
41000,0.0342884425772354,0.00024831509297496,0.021451415351115943,0.006053699122276157,0.000589098243760855,0.0011771722752385583,0.8075
41500,0.03143227641703561,0.00028669262426839204,0.015845959595959608,0.00449558750260623,0.0006799624898370382,0.005461157536366473,0.8195
42000,0.030281798040959984,0.00042555089918239197,0.0016250400256163922,0.0016472256858833245,0.0010089398788162285,0.0025601501239863322,0.8215
42500,0.010254736815113574,0.0004249477317411765,0.014037891813786035,0.00887745899381115,0.0010070814755538393,0.0067815762668703705,0.827
43000,0.015787590004038066,0.00046252290359449777,0.04387106955458239,0.011836058204062305,0.0010956444023983991,0.004520536392004726,0.8225
43500,0.023142804653616622,0.0005360427939209433,0.0018752743087419588,0.00960693061933851,0.001269167693273232,0.0091858743239763,0.824
44000,0.05113950071972795,0.0004913815208754668,0.010325978534094088,0.005665485758800076,0.0011628274182919895,0.003951486697965578,0.8155
44500,2.029173781629652,0.0012434764323323577,0.04760643633883069,0.40622563017532226,0.002943725708445033,0.005244792564677303,0.7015
45000,2.005365874385461,0.0022969909149765932,0.03418803418803418,0.007203402661252856,0.005447383235329006,0.004400392635686756,0.813
45500,0.027515646070241928,0.00010833251145792033,0.017698833341291437,0.0048577914480119055,0.0002571950641510057,0.0008340546069714461,0.823
46000,0.025660918094217777,0.00025939292116194945,0.0187927198219974,0.004354168759891808,0.000615718338466742,0.004967653433119307,0.8295
46500,0.013636771531309932,0.00036732991162058415,0.01806403388563599,0.008601085690315813,0.0008716540916999804,0.000710349050826703,0.839
47000,0.00543512316653505,0.00037786292346064787,0.012529758175667205,0.41334881738293916,0.000896314335926629,0.012737587953726287,0.841
47500,0.008391253475565463,0.0004339472558687607,0.022654961603171708,0.013953893200960021,0.0010289321260303907,0.010430973436753782,0.846
