seed,group,matrix,perturb_type,scale_rel,perturb_seed_idx,t50,t90,auc,unrecovered,baseline_acc
146,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.912,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.919,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.908,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.92,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.918,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.904,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.919,0.0,0.918
146,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.914,1.0,0.918
146,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.919,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.919,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.912,1.0,0.918
146,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.916,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.918,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.912,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.918,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.918,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.905,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.917,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.917,0.0,0.918
146,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.902,0.0,0.918
146,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.515,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.512,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.514,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.514,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.516,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.516,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.515,1.0,0.5135
146,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.512,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.512,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.519,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.515,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.514,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.509,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.514,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.513,1.0,0.5135
146,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.513,1.0,0.5135
147,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.934,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.923,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.931,1.0,0.9325
147,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.936,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.92,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.928,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.934,0.0,0.9325
147,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.914,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.926,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.922,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.93,1.0,0.9325
147,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.934,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.919,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.935,0.0,0.9325
147,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.927,0.0,0.9325
147,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.522,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.524,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.521,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.524,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.539,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.521,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.523,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.542,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.532,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.521,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.524,1.0,0.526
147,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.534,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.524,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.548,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.525,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.525,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.537,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.527,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.524,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.541,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.53,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.528,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.524,1.0,0.526
147,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.544,1.0,0.526
148,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.912,1.0,0.918
148,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.919,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.911,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.919,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.908,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.913,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.919,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.912,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.914,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.916,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.92,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.916,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.919,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.919,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.911,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.919,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.916,0.0,0.918
148,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.92,0.0,0.918
148,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.52,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.508,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.517,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.521,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.518,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.515,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.514,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.517,1.0,0.521
148,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.51,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.521,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.515,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.519,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.52,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.511,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.517,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.515,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.521,1.0,0.521
148,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.519,1.0,0.521
149,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.923,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.927,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.927,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.912,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.928,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.916,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.929,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.926,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.911,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.928,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.916,0.0,0.925
149,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.928,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.921,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.927,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.925,1.0,0.925
149,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.921,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.927,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.919,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.928,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.926,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.911,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.927,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.917,0.0,0.925
149,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.926,0.0,0.925
149,pregrok,embed.weight,gaussian_random,0.005,0,200.0,2000.0,0.498,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.005,1,200.0,2000.0,0.492,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.005,2,100.0,2000.0,0.501,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.502,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.498,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.01,2,100.0,2000.0,0.501,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.02,0,200.0,2000.0,0.501,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.499,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.02,2,100.0,2000.0,0.504,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.05,0,200.0,2000.0,0.503,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.502,1.0,0.499
149,pregrok,embed.weight,gaussian_random,0.05,2,200.0,2000.0,0.5,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.005,0,200.0,2000.0,0.51,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.005,1,200.0,2000.0,0.504,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.005,2,100.0,2000.0,0.503,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.01,0,200.0,2000.0,0.501,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.01,1,300.0,2000.0,0.506,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.01,2,100.0,2000.0,0.503,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.02,0,500.0,2000.0,0.5,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.02,1,300.0,2000.0,0.508,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.02,2,100.0,2000.0,0.509,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.05,0,200.0,2000.0,0.502,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.05,1,100.0,2000.0,0.502,1.0,0.499
149,pregrok,embed.weight,structured_rank1,0.05,2,200.0,2000.0,0.513,1.0,0.499
150,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.908,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.923,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.919,1.0,0.9165
150,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.921,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.923,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.906,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.923,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.914,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.924,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.92,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.903,0.0,0.9165
150,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.921,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.92,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.905,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.923,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.902,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.923,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.922,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.899,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.922,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.908,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.922,0.0,0.9165
150,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.913,1.0,0.9165
150,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.923,0.0,0.9165
150,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.532,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.522,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.52,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.532,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.525,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.519,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.531,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.525,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.522,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.521,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.528,1.0,0.5195
150,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.522,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.525,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.52,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.53,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.525,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.52,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.525,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.521,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.53,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.528,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.514,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.52,1.0,0.5195
150,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.531,1.0,0.5195
151,grokked,embed.weight,gaussian_random,0.005,0,0.0,1100.0,0.898,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.005,1,0.0,700.0,0.897,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.005,2,0.0,1100.0,0.893,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.01,0,0.0,900.0,0.898,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.01,1,0.0,1600.0,0.89,1.0,0.881
151,grokked,embed.weight,gaussian_random,0.01,2,0.0,600.0,0.899,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.02,0,0.0,600.0,0.888,1.0,0.881
151,grokked,embed.weight,gaussian_random,0.02,1,0.0,700.0,0.897,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.02,2,0.0,900.0,0.898,0.0,0.881
151,grokked,embed.weight,gaussian_random,0.05,0,0.0,1400.0,0.89,1.0,0.881
151,grokked,embed.weight,gaussian_random,0.05,1,0.0,1700.0,0.894,1.0,0.881
151,grokked,embed.weight,gaussian_random,0.05,2,0.0,800.0,0.894,1.0,0.881
151,grokked,embed.weight,structured_rank1,0.005,0,0.0,1000.0,0.896,1.0,0.881
151,grokked,embed.weight,structured_rank1,0.005,1,0.0,1200.0,0.897,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.005,2,0.0,700.0,0.895,1.0,0.881
151,grokked,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.89,1.0,0.881
151,grokked,embed.weight,structured_rank1,0.01,1,0.0,1500.0,0.897,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.01,2,0.0,1500.0,0.889,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.02,0,0.0,1000.0,0.892,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.02,1,0.0,1000.0,0.898,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.02,2,0.0,1200.0,0.894,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.05,0,0.0,1500.0,0.896,1.0,0.881
151,grokked,embed.weight,structured_rank1,0.05,1,0.0,1000.0,0.899,0.0,0.881
151,grokked,embed.weight,structured_rank1,0.05,2,0.0,1100.0,0.895,0.0,0.881
151,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.511,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.511,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.52,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.513,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.512,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.517,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.519,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.512,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.51,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.521,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.516,1.0,0.5105
151,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.51,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.51,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.519,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.518,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.511,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.511,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.514,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.514,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.505,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.511,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.514,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.511,1.0,0.5105
151,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.523,1.0,0.5105
152,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.923,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.942,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.939,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.94,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.941,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.932,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.94,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.941,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.927,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.941,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.934,0.0,0.937
152,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.942,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.941,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.928,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.941,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.936,0.0,0.937
