seed,t,scheme,b,estimator,value
14200,620,threshold_low,2,C_activity,1.0
14200,620,threshold_low,2,H_2x2,0.836749070927
14200,620,threshold_low,4,C_frozen,0.0
14200,620,threshold_low,4,C_activity,1.0
14200,620,threshold_low,4,H_2x2,0.8754941157458683
14200,620,threshold_low,8,C_frozen,0.0
14200,620,threshold_low,8,C_activity,1.0
14200,620,threshold_low,8,H_2x2,0.8640510750188469
14200,620,threshold_high,1,C_frozen,0.0
14200,620,threshold_high,1,C_activity,1.0
14200,620,threshold_high,1,H_2x2,0.7793389292063271
14200,620,threshold_high,2,C_frozen,0.0
14200,620,threshold_high,2,C_activity,1.0
14200,620,threshold_high,2,H_2x2,0.8326525074528539
14200,620,threshold_high,4,C_frozen,0.0
14200,620,threshold_high,4,C_activity,1.0
14200,620,threshold_high,4,H_2x2,0.8673617074303305
14200,620,threshold_high,8,C_frozen,0.0
14200,620,threshold_high,8,C_activity,1.0
14200,620,threshold_high,8,H_2x2,0.8304683968114884
14200,620,average,1,C_frozen,0.0
14200,620,average,1,C_activity,1.0
14200,620,average,1,H_2x2,0.7793389292063271
14200,620,average,2,C_frozen,0.0
14200,620,average,2,C_activity,1.0
14200,620,average,2,H_2x2,0.836749070927
14200,620,average,4,C_frozen,0.0
14200,620,average,4,C_activity,1.0
14200,620,average,4,H_2x2,0.8812499302227905
14200,620,average,8,C_frozen,0.0
14200,620,average,8,C_activity,1.0
14200,620,average,8,H_2x2,0.9058819825561707
14200,640,majority,1,C_frozen,0.0
14200,640,majority,1,C_activity,1.0
14200,640,majority,1,H_2x2,0.7578484932440805
14200,640,majority,2,C_frozen,0.0
14200,640,majority,2,C_activity,1.0
14200,640,majority,2,H_2x2,0.8250298143068551
14200,640,majority,4,C_frozen,0.0
14200,640,majority,4,C_activity,1.0
14200,640,majority,4,H_2x2,0.8744818042798396
14200,640,majority,8,C_frozen,0.0
14200,640,majority,8,C_activity,1.0
14200,640,majority,8,H_2x2,0.8552047371028688
14200,640,threshold_low,1,C_frozen,0.0
14200,640,threshold_low,1,C_activity,1.0
14200,640,threshold_low,1,H_2x2,0.7578484932440805
14200,640,threshold_low,2,C_frozen,0.0
14200,640,threshold_low,2,C_activity,1.0
14200,640,threshold_low,2,H_2x2,0.8250298143068551
14200,640,threshold_low,4,C_frozen,0.0
14200,640,threshold_low,4,C_activity,1.0
14200,640,threshold_low,4,H_2x2,0.8653338144678426
14200,640,threshold_low,8,C_frozen,0.0
14200,640,threshold_low,8,C_activity,1.0
14200,640,threshold_low,8,H_2x2,0.8687614164303903
14200,640,threshold_high,1,C_frozen,0.0
14200,640,threshold_high,1,C_activity,1.0
14200,640,threshold_high,1,H_2x2,0.7578484932440805
14200,640,threshold_high,2,C_frozen,0.0
14200,640,threshold_high,2,C_activity,1.0
14200,640,threshold_high,2,H_2x2,0.8045977067940435
14200,640,threshold_high,4,C_frozen,0.0
14200,640,threshold_high,4,C_activity,1.0
14200,640,threshold_high,4,H_2x2,0.8571182402140848
14200,640,threshold_high,8,C_frozen,0.0
14200,640,threshold_high,8,C_activity,1.0
14200,640,threshold_high,8,H_2x2,0.8493804456549588
14200,640,average,1,C_frozen,0.0
14200,640,average,1,C_activity,1.0
14200,640,average,1,H_2x2,0.7578484932440805
14200,640,average,2,C_frozen,0.0
14200,640,average,2,C_activity,1.0
