seed,t,scheme,b,estimator,value
13000,580,average,2,H_2x2,0.48627953006923885
13000,580,average,4,C_frozen,0.0
13000,580,average,4,C_activity,1.0
13000,580,average,4,H_2x2,0.5195683406543252
13000,580,average,8,C_frozen,0.0
13000,580,average,8,C_activity,1.0
13000,580,average,8,H_2x2,0.4967220333729756
13000,600,majority,1,C_frozen,0.0
13000,600,majority,1,C_activity,1.0
13000,600,majority,1,H_2x2,0.6012760085017737
13000,600,majority,2,C_frozen,0.0
13000,600,majority,2,C_activity,1.0
13000,600,majority,2,H_2x2,0.5054581509459808
13000,600,majority,4,C_frozen,0.0
13000,600,majority,4,C_activity,1.0
13000,600,majority,4,H_2x2,0.4915346562889857
13000,600,majority,8,C_frozen,0.0
13000,600,majority,8,C_activity,1.0
13000,600,majority,8,H_2x2,0.4904343752697067
13000,600,threshold_low,1,C_frozen,0.0
13000,600,threshold_low,1,C_activity,1.0
13000,600,threshold_low,1,H_2x2,0.6012760085017737
13000,600,threshold_low,2,C_frozen,0.0
13000,600,threshold_low,2,C_activity,1.0
13000,600,threshold_low,2,H_2x2,0.5054581509459808
13000,600,threshold_low,4,C_frozen,0.0
13000,600,threshold_low,4,C_activity,1.0
13000,600,threshold_low,4,H_2x2,0.4645109450805275
13000,600,threshold_low,8,C_frozen,0.0
13000,600,threshold_low,8,C_activity,1.0
13000,600,threshold_low,8,H_2x2,0.4040021444016527
13000,600,threshold_high,1,C_frozen,0.0
13000,600,threshold_high,1,C_activity,1.0
13000,600,threshold_high,1,H_2x2,0.6012760085017737
13000,600,threshold_high,2,C_frozen,0.0
13000,600,threshold_high,2,C_activity,1.0
13000,600,threshold_high,2,H_2x2,0.6537333209862863
13000,600,threshold_high,4,C_frozen,0.0
13000,600,threshold_high,4,C_activity,1.0
13000,600,threshold_high,4,H_2x2,0.6062296621307249
13000,600,threshold_high,8,C_frozen,0.0
13000,600,threshold_high,8,C_activity,1.0
13000,600,threshold_high,8,H_2x2,0.6074928592635753
13000,600,average,1,C_frozen,0.0
13000,600,average,1,C_activity,1.0
13000,600,average,1,H_2x2,0.6012760085017737
13000,600,average,2,C_frozen,0.0
13000,600,average,2,C_activity,1.0
13000,600,average,2,H_2x2,0.5054581509459808
13000,600,average,4,C_frozen,0.0
13000,600,average,4,C_activity,1.0
13000,600,average,4,H_2x2,0.4915346562889857
13000,600,average,8,C_frozen,0.0
13000,600,average,8,C_activity,1.0
13000,600,average,8,H_2x2,0.4904343752697067
13000,620,majority,1,C_frozen,0.0
13000,620,majority,1,C_activity,1.0
13000,620,majority,1,H_2x2,0.5971844783945499
13000,620,majority,2,C_frozen,0.0
13000,620,majority,2,C_activity,1.0
13000,620,majority,2,H_2x2,0.4931578550545564
13000,620,majority,4,C_frozen,0.0
13000,620,majority,4,C_activity,1.0
13000,620,majority,4,H_2x2,0.5489230238636574
13000,620,majority,8,C_frozen,0.0
13000,620,majority,8,C_activity,1.0
13000,620,majority,8,H_2x2,0.3840318730115108
13000,620,threshold_low,1,C_frozen,0.0
13000,620,threshold_low,1,C_activity,1.0
13000,620,threshold_low,1,H_2x2,0.5971844783945499
13000,620,threshold_low,2,C_frozen,0.0
13000,620,threshold_low,2,C_activity,1.0
13000,620,threshold_low,2,H_2x2,0.4931578550545564
13000,620,threshold_low,4,C_frozen,0.0
13000,620,threshold_low,4,C_activity,1.0
13000,620,threshold_low,4,H_2x2,0.49794503985114724
13000,620,threshold_low,8,C_frozen,0.0
13000,620,threshold_low,8,C_activity,1.0
13000,620,threshold_low,8,H_2x2,0.3832981645944934
13000,620,threshold_high,1,C_frozen,0.0
13000,620,threshold_high,1,C_activity,1.0
13000,620,threshold_high,1,H_2x2,0.5971844783945499
13000,620,threshold_high,2,C_frozen,0.0
13000,620,threshold_high,2,C_activity,1.0
13000,620,threshold_high,2,H_2x2,0.6437006798568528
13000,620,threshold_high,4,C_frozen,0.0
13000,620,threshold_high,4,C_activity,1.0
13000,620,threshold_high,4,H_2x2,0.6140268341854817
13000,620,threshold_high,8,C_frozen,0.0
13000,620,threshold_high,8,C_activity,1.0
13000,620,threshold_high,8,H_2x2,0.48442536421470395
13000,620,average,1,C_frozen,0.0
13000,620,average,1,C_activity,1.0
13000,620,average,1,H_2x2,0.5971844783945499
13000,620,average,2,C_frozen,0.0
13000,620,average,2,C_activity,1.0
13000,620,average,2,H_2x2,0.4931578550545564
13000,620,average,4,C_frozen,0.0
13000,620,average,4,C_activity,1.0
13000,620,average,4,H_2x2,0.5489230238636574
13000,620,average,8,C_frozen,0.0
13000,620,average,8,C_activity,1.0
13000,620,average,8,H_2x2,0.3840318730115108
13000,640,majority,1,C_frozen,0.0
13000,640,majority,1,C_activity,1.0
13000,640,majority,1,H_2x2,0.583987583657843
13000,640,majority,2,C_frozen,0.0
13000,640,majority,2,C_activity,1.0
13000,640,majority,2,H_2x2,0.4913988126189207
13000,640,majority,4,C_frozen,0.0
13000,640,majority,4,C_activity,1.0
13000,640,majority,4,H_2x2,0.4891605558755495
13000,640,majority,8,C_frozen,0.0
13000,640,majority,8,C_activity,1.0
13000,640,majority,8,H_2x2,0.5068290262987254
13000,640,threshold_low,1,C_frozen,0.0
13000,640,threshold_low,1,C_activity,1.0
13000,640,threshold_low,1,H_2x2,0.583987583657843
13000,640,threshold_low,2,C_frozen,0.0
13000,640,threshold_low,2,C_activity,1.0
13000,640,threshold_low,2,H_2x2,0.4913988126189207
13000,640,threshold_low,4,C_frozen,0.0
13000,640,threshold_low,4,C_activity,1.0
13000,640,threshold_low,4,H_2x2,0.4487148400287969
13000,640,threshold_low,8,C_frozen,0.0
13000,640,threshold_low,8,C_activity,1.0
13000,640,threshold_low,8,H_2x2,0.45842513930014334
13000,640,threshold_high,1,C_frozen,0.0
13000,640,threshold_high,1,C_activity,1.0
13000,640,threshold_high,1,H_2x2,0.583987583657843
13000,640,threshold_high,2,C_frozen,0.0
13000,640,threshold_high,2,C_activity,1.0
13000,640,threshold_high,2,H_2x2,0.623379191459839
13000,640,threshold_high,4,C_frozen,0.0
13000,640,threshold_high,4,C_activity,1.0
13000,640,threshold_high,4,H_2x2,0.5680329950466079
13000,640,threshold_high,8,C_frozen,0.0
13000,640,threshold_high,8,C_activity,1.0
13000,640,threshold_high,8,H_2x2,0.5125818450464602
13000,640,average,1,C_frozen,0.0
13000,640,average,1,C_activity,1.0
13000,640,average,1,H_2x2,0.583987583657843
13000,640,average,2,C_frozen,0.0
13000,640,average,2,C_activity,1.0
13000,640,average,2,H_2x2,0.4913988126189207
13000,640,average,4,C_frozen,0.0
13000,640,average,4,C_activity,1.0
13000,640,average,4,H_2x2,0.4891605558755495
13000,640,average,8,C_frozen,0.0
13000,640,average,8,C_activity,1.0
13000,640,average,8,H_2x2,0.5068290262987254
13000,660,majority,1,C_frozen,0.0
13000,660,majority,1,C_activity,1.0
13000,660,majority,1,H_2x2,0.5879240228762495
13000,660,majority,2,C_frozen,0.0
13000,660,majority,2,C_activity,1.0
13000,660,majority,2,H_2x2,0.48127468421777025
13000,660,majority,4,C_frozen,0.0
13000,660,majority,4,C_activity,1.0
13000,660,majority,4,H_2x2,0.48607971148401863
13000,660,majority,8,C_frozen,0.0
13000,660,majority,8,C_activity,1.0
13000,660,majority,8,H_2x2,0.3951832518094535
13000,660,threshold_low,1,C_frozen,0.0
13000,660,threshold_low,1,C_activity,1.0
13000,660,threshold_low,1,H_2x2,0.5879240228762495
13000,660,threshold_low,2,C_frozen,0.0
13000,660,threshold_low,2,C_activity,1.0
13000,660,threshold_low,2,H_2x2,0.48127468421777025
13000,660,threshold_low,4,C_frozen,0.0
13000,660,threshold_low,4,C_activity,1.0
13000,660,threshold_low,4,H_2x2,0.4457715251433119
13000,660,threshold_low,8,C_frozen,0.0
13000,660,threshold_low,8,C_activity,1.0
13000,660,threshold_low,8,H_2x2,0.34650901390411215
13000,660,threshold_high,1,C_frozen,0.0
13000,660,threshold_high,1,C_activity,1.0
13000,660,threshold_high,1,H_2x2,0.5879240228762495
13000,660,threshold_high,2,C_frozen,0.0
13000,660,threshold_high,2,C_activity,1.0
13000,660,threshold_high,2,H_2x2,0.639446574006769
13000,660,threshold_high,4,C_frozen,0.0
13000,660,threshold_high,4,C_activity,1.0
13000,660,threshold_high,4,H_2x2,0.5719858005853257
13000,660,threshold_high,8,C_frozen,0.0
13000,660,threshold_high,8,C_activity,1.0
13000,660,threshold_high,8,H_2x2,0.5283515849093768
13000,660,average,1,C_frozen,0.0
13000,660,average,1,C_activity,1.0
13000,660,average,1,H_2x2,0.5879240228762495
13000,660,average,2,C_frozen,0.0
13000,660,average,2,C_activity,1.0
13000,660,average,2,H_2x2,0.48127468421777025
13000,660,average,4,C_frozen,0.0
13000,660,average,4,C_activity,1.0
13000,660,average,4,H_2x2,0.48607971148401863
13000,660,average,8,C_frozen,0.0
13000,660,average,8,C_activity,1.0
13000,660,average,8,H_2x2,0.3951832518094535
13000,680,majority,1,C_frozen,0.0
13000,680,majority,1,C_activity,1.0
13000,680,majority,1,H_2x2,0.5978443091933647
13000,680,majority,2,C_frozen,0.0
13000,680,majority,2,C_activity,1.0
13000,680,majority,2,H_2x2,0.49103400134587283
13000,680,majority,4,C_frozen,0.0
13000,680,majority,4,C_activity,1.0
13000,680,majority,4,H_2x2,0.49851243658949995
13000,680,majority,8,C_frozen,0.0
13000,680,majority,8,C_activity,1.0
13000,680,majority,8,H_2x2,0.48250135263073196
13000,680,threshold_low,1,C_frozen,0.0
13000,680,threshold_low,1,C_activity,1.0
13000,680,threshold_low,1,H_2x2,0.5978443091933647
13000,680,threshold_low,2,C_frozen,0.0
13000,680,threshold_low,2,C_activity,1.0
13000,680,threshold_low,2,H_2x2,0.49103400134587283
13000,680,threshold_low,4,C_frozen,0.0
13000,680,threshold_low,4,C_activity,1.0
13000,680,threshold_low,4,H_2x2,0.4630365554278648
13000,680,threshold_low,8,C_frozen,0.0
13000,680,threshold_low,8,C_activity,1.0
13000,680,threshold_low,8,H_2x2,0.40488862310502444
13000,680,threshold_high,1,C_frozen,0.0
13000,680,threshold_high,1,C_activity,1.0
13000,680,threshold_high,1,H_2x2,0.5978443091933647
13000,680,threshold_high,2,C_frozen,0.0
13000,680,threshold_high,2,C_activity,1.0
13000,680,threshold_high,2,H_2x2,0.6571197740057906
13000,680,threshold_high,4,C_frozen,0.0
13000,680,threshold_high,4,C_activity,1.0
13000,680,threshold_high,4,H_2x2,0.5610300019241827
13000,680,threshold_high,8,C_frozen,0.0
13000,680,threshold_high,8,C_activity,1.0
13000,680,threshold_high,8,H_2x2,0.5051594445390769
13000,680,average,1,C_frozen,0.0
13000,680,average,1,C_activity,1.0
13000,680,average,1,H_2x2,0.5978443091933647
13000,680,average,2,C_frozen,0.0
13000,680,average,2,C_activity,1.0
13000,680,average,2,H_2x2,0.49103400134587283
13000,680,average,4,C_frozen,0.0
13000,680,average,4,C_activity,1.0
13000,680,average,4,H_2x2,0.49851243658949995
13000,680,average,8,C_frozen,0.0
13000,680,average,8,C_activity,1.0
13000,680,average,8,H_2x2,0.48250135263073196
13000,700,majority,1,C_frozen,0.0
13000,700,majority,1,C_activity,1.0
13000,700,majority,1,H_2x2,0.5996435265685569
13000,700,majority,2,C_frozen,0.0
13000,700,majority,2,C_activity,1.0
13000,700,majority,2,H_2x2,0.4867081711708477
13000,700,majority,4,C_frozen,0.0
13000,700,majority,4,C_activity,1.0
13000,700,majority,4,H_2x2,0.5234902472704355
13000,700,majority,8,C_frozen,0.0
13000,700,majority,8,C_activity,1.0
13000,700,majority,8,H_2x2,0.5077181243517862
13000,700,threshold_low,1,C_frozen,0.0
13000,700,threshold_low,1,C_activity,1.0
13000,700,threshold_low,1,H_2x2,0.5996435265685569
13000,700,threshold_low,2,C_frozen,0.0
13000,700,threshold_low,2,C_activity,1.0
13000,700,threshold_low,2,H_2x2,0.4867081711708477
13000,700,threshold_low,4,C_frozen,0.0
13000,700,threshold_low,4,C_activity,1.0
13000,700,threshold_low,4,H_2x2,0.46320092410404423
13000,700,threshold_low,8,C_frozen,0.0
13000,700,threshold_low,8,C_activity,1.0
13000,700,threshold_low,8,H_2x2,0.3981320311147793
13000,700,threshold_high,1,C_frozen,0.0
13000,700,threshold_high,1,C_activity,1.0
13000,700,threshold_high,1,H_2x2,0.5996435265685569
13000,700,threshold_high,2,C_frozen,0.0
13000,700,threshold_high,2,C_activity,1.0
13000,700,threshold_high,2,H_2x2,0.6639851512243381
13000,700,threshold_high,4,C_frozen,0.0
13000,700,threshold_high,4,C_activity,1.0
13000,700,threshold_high,4,H_2x2,0.6070011151087372
13000,700,threshold_high,8,C_frozen,0.0
13000,700,threshold_high,8,C_activity,1.0
13000,700,threshold_high,8,H_2x2,0.5699552011603068
13000,700,average,1,C_frozen,0.0
13000,700,average,1,C_activity,1.0
13000,700,average,1,H_2x2,0.5996435265685569
13000,700,average,2,C_frozen,0.0
13000,700,average,2,C_activity,1.0
13000,700,average,2,H_2x2,0.4867081711708477
13000,700,average,4,C_frozen,0.0
13000,700,average,4,C_activity,1.0
13000,700,average,4,H_2x2,0.5234902472704355
13000,700,average,8,C_frozen,0.0
13000,700,average,8,C_activity,1.0
13000,700,average,8,H_2x2,0.5077181243517862
13000,720,majority,1,C_frozen,0.0
13000,720,majority,1,C_activity,1.0
13000,720,majority,1,H_2x2,0.5731907702483099
13000,720,majority,2,C_frozen,0.0
13000,720,majority,2,C_activity,1.0
13000,720,majority,2,H_2x2,0.4900005317662351
13000,720,majority,4,C_frozen,0.0
13000,720,majority,4,C_activity,1.0
13000,720,majority,4,H_2x2,0.47012463317440756
13000,720,majority,8,C_frozen,0.0
13000,720,majority,8,C_activity,1.0
13000,720,majority,8,H_2x2,0.4234624024103498
13000,720,threshold_low,1,C_frozen,0.0
13000,720,threshold_low,1,C_activity,1.0
13000,720,threshold_low,1,H_2x2,0.5731907702483099
13000,720,threshold_low,2,C_frozen,0.0
13000,720,threshold_low,2,C_activity,1.0
13000,720,threshold_low,2,H_2x2,0.4900005317662351
13000,720,threshold_low,4,C_frozen,0.0
13000,720,threshold_low,4,C_activity,1.0
13000,720,threshold_low,4,H_2x2,0.45063420668379556
13000,720,threshold_low,8,C_frozen,0.0
13000,720,threshold_low,8,C_activity,1.0
13000,720,threshold_low,8,H_2x2,0.3903195311147796
13000,720,threshold_high,1,C_frozen,0.0
13000,720,threshold_high,1,C_activity,1.0
13000,720,threshold_high,1,H_2x2,0.5731907702483099
13000,720,threshold_high,2,C_frozen,0.0
13000,720,threshold_high,2,C_activity,1.0
13000,720,threshold_high,2,H_2x2,0.6318560122348392
13000,720,threshold_high,4,C_frozen,0.0
13000,720,threshold_high,4,C_activity,1.0
13000,720,threshold_high,4,H_2x2,0.5395660784419555
13000,720,threshold_high,8,C_frozen,0.0
13000,720,threshold_high,8,C_activity,1.0
13000,720,threshold_high,8,H_2x2,0.4859607540676498
13000,720,average,1,C_frozen,0.0
13000,720,average,1,C_activity,1.0
13000,720,average,1,H_2x2,0.5731907702483099
13000,720,average,2,C_frozen,0.0
13000,720,average,2,C_activity,1.0
13000,720,average,2,H_2x2,0.4900005317662351
13000,720,average,4,C_frozen,0.0
13000,720,average,4,C_activity,1.0
13000,720,average,4,H_2x2,0.47012463317440756
13000,720,average,8,C_frozen,0.0
13000,720,average,8,C_activity,1.0
13000,720,average,8,H_2x2,0.4234624024103498
13000,740,majority,1,C_frozen,0.0
13000,740,majority,1,C_activity,1.0
